Timestamp,Telescope RA,Telescope DEC,Ephemeris RA,Ephemeris DEC,RA Difference,DEC Difference
1646821318419.0,119.3611907,-10.48703234,119.3636304279553,-10.489929101679602,8.783020639100414,-10.428342046563444
1646821326969.9998,119.3895812,-10.45935328,119.39258649639164,-10.461699072401613,10.819067009936134,-8.444852645806122
1646821344320.0,119.4491092,-10.40137566,119.45130743297285,-10.404418878039015,7.913638702291337,-10.955584940457896
1646821352880.0,119.4774152,-10.3737299,119.48026341827116,-10.376157782859641,10.253585776206364,-8.740378294705664
1646821361369.9998,119.5071808,-10.34466682,119.50897267090248,-10.348127375744514,6.450735248927231,-12.458000680250336
1646821370169.0,119.5358898,-10.31653694,119.53871638489878,-10.319076349218285,10.175705635572285,-9.141873185824778
1646821378729.9998,119.5651906,-10.2880001,119.56764539872722,-10.290810703006185,8.837275418022728,-10.118170822268269
1646821396609.9998,119.625776,-10.22868538,119.6280325272816,-10.231775486456389,8.123498213768698,-11.124383242999869
1646821405349.0,119.65471,-10.20034863,119.65753138137369,-10.202920935764592,10.156972945293319,-9.260300752528394
1646821413999.0,119.6865465,-10.169234,119.6867195784017,-10.174359879445353,0.6230822461247953,-18.453166003272514
1646821423249.0,119.715284,-10.14119446,119.71792114287871,-10.143817317156591,9.493714363361505,-9.442285763729785
1646821431880.0,119.7461601,-10.11090585,119.74702426570467,-10.115318276282936,3.110996536810262,-15.884734618570917
1646821441009.9998,119.7742668,-10.08338015,119.77779900204378,-10.085171209133808,12.715927357578494,-6.447812881708614
1646821449460.0,119.8031759,-10.0550799,119.80627160160937,-10.057269168167066,11.144525793724824,-7.881365401433982
1646821457860.0,119.83157,-10.02728428,119.8345661713998,-10.029531936460655,10.786217039282064,-8.091563258359002
1646821466439.0,119.8640241,-9.995398858,119.86345386891654,-10.001203347257913,-2.052831900448382,-20.89616132848917
1646821475999.0,119.8926656,-9.967372419,119.8956331785649,-9.969635079995285,10.683282833662133,-8.145579583026574
1646821484590.0002,119.9222723,-9.938206091,119.9245403243569,-9.941266279157835,8.164887684819178,-11.01667736820815
1646821493190.0002,119.9502057,-9.910909736,119.95346783929128,-9.912867498854261,11.74370144860859,-7.04794627533829
1646821501550.0002,119.9787572,-9.882874561,119.98157858136548,-9.885261002761796,10.156972915723372,-8.591190342467314
1646821510120.0,120.0074249,-9.854688704,120.01038575526155,-9.85696080790774,10.659078941574762,-8.179574067860074
1646821518560.0,120.035975,-9.826644558,120.03874636477005,-9.829089681293736,9.976913172198465,-8.802443857449305
1646821527079.0,120.0642914,-9.798871492,120.06736280678896,-9.800957462566537,11.05706444026282,-7.509494039531717
1646821544099.0,120.1213428,-9.74266154,120.12450631882426,-9.744751867082863,11.388667767357674,-7.52517749830659
1646821561080.0,120.1782338,-9.686618873,120.181480593552,-9.68867433573407,11.688456787180712,-7.399665842652325
1646821569550.0002,120.2064756,-9.658871455,120.20988468798876,-9.660703022378527,12.272716759525792,-6.593642562698676
1646821577889.0,120.2349799,-9.630771556,120.23784022107752,-9.633164178540973,10.297155879072761,-8.613441147505796
1646821586509.0,120.2634661,-9.602776112,120.2667281378491,-9.604697213012525,11.743336256751036,-6.915963645086265
1646821594980.0,120.2918384,-9.574700786,120.29510718763903,-9.57672217952552,11.767635500507367,-7.277016691874394
1646821603480.0,120.3236288,-9.54328913,120.32357391275873,-9.548651255536765,-0.19759406854404915,-19.30365193235346
1646821612840.0,120.3520078,-9.515206689,120.35490983394591,-9.517740088364043,10.44732220529454,-9.120237710557433
1646821621409.9998,120.3839951,-9.483708815,120.38359088604139,-9.48943777274436,-1.455170251023219,-20.62424787969519
1646821630149.0,120.4136061,-9.454588458,120.41282763607792,-9.460577243470803,-2.8024701194681256,-21.559627694892214
1646821639579.0,120.4452018,-9.423267389,120.44436497603587,-9.429434597952216,-3.0125662708883283,-22.201952227980826
1646821649259.0,120.4736718,-9.395258847,120.47672635193345,-9.397466241627836,10.996386960403015,-7.946620660211323
1646821657789.0,120.5020371,-9.367242539,120.50523303791891,-9.369295720357282,11.505376508102927,-7.391452886218985
1646821666310.0002,120.5310911,-9.338507137,120.53370021015263,-9.341154877062651,9.392796549479954,-9.531864225542819
1646821674910.0002,120.55909,-9.310660699,120.562421760304,-9.312753100829934,11.99433709442701,-7.532646587762315
1646821683339.0,120.5876741,-9.282531679,120.59056292680108,-9.284916035414563,10.399776483899359,-8.583683092426497
1646821691780.0,120.6158301,-9.254557146,120.61873495215357,-9.25703932603754,10.457467752877392,-8.935848135147495
