Timestamp,Telescope RA,Telescope DEC,Ephemeris RA,Ephemeris DEC,RA Difference,DEC Difference
1651488656679.0,149.871592,-39.89780419,149.87160624919278,-39.90182266172722,0.051297094034907786,-14.466498217996104
1651488639569.0,149.7630764,-39.87280376,149.76251800694286,-39.876703505550275,-2.0102150056800383,-14.039083981001
1651488370649.0,148.0608407,-39.46411348,148.06000590233387,-39.4679339381231,-3.0052715980673383,-13.753649243165
1651488353429.0,147.9529295,-39.43714582,147.95176950603772,-39.44087423134815,-4.1759782642429855,-13.422280853336588
1651488084689.0,146.2759918,-39.00117909,146.27508239669464,-39.005072605146374,-3.2738518993369325,-14.01665452694374
1651488691980.0,150.0975362,-39.949378,150.09696000310643,-39.95330796846154,-2.074308816872872,-14.14788646152374
1651488934649.9998,151.6557719,-40.29050266,151.6563445731268,-40.294704668103535,2.0616232565203063,-15.12722917271958
1651488943129.9998,151.7107266,-40.30204883,151.71115450461235,-40.30623503165128,1.5404566045162937,-15.07032594463169
1651488387829.0,148.168835,-39.49092159,148.16808571572676,-39.49482571419063,-2.6974233836654093,-14.054847086279665
1651488961209.0,151.8273158,-40.32651941,151.82807748201137,-40.33072634516478,2.74205524088984,-15.144966593186382
1651488067510.0002,146.1698542,-38.9725991,146.16870800492077,-38.976361905736155,-4.126302285226302,-13.546100650171411
1651488917399.0,151.5460991,-40.26736154,151.54490922903085,-40.27116432769371,-4.283535488912094,-13.690035697348435
1651488951569.0,151.7732766,-40.31519307,151.7657204209393,-40.31768261670593,-27.20224461857015,-8.962368141351362
1651487428009.0,142.2812626,-37.8338528,142.27975756005958,-37.8374847630363,-5.418143785482243,-13.075066930673529
1651487419459.0,142.2301107,-37.81772601,142.2287138826585,-37.82135999569861,-5.028542429454319,-13.082348514981845
1651488926049.0,151.6013884,-40.27903878,151.60077419332498,-40.282981990559165,-2.211144030036394,-14.195558012991683
1651488405389.0,148.2793414,-39.51831698,148.2786538004182,-39.52220362294994,-2.4753584944619433,-13.99191461977125
1651487756150.0002,144.259369,-38.43505696,144.25785530314155,-38.43867843638082,-5.4493086903789845,-13.037314970958391
1651487410940.0,142.1786397,-37.80143658,142.17788055913613,-37.80527081665325,-2.732907109907501,-13.803251951691209
1651488613229.0,149.5997605,-39.83495286,149.59475913088983,-39.837824081807895,-18.004928796631248,-10.336398508417233
1651488041029.0,146.0052395,-38.92790568,146.0049264244072,-38.931906990562,-1.1270721340792988,-14.404718023186547
1651488908790.0002,151.4900479,-40.25543883,151.48933100042305,-40.25937462428073,-2.5808384770471093,-14.168859410622758
1651488058029.0,146.1171945,-38.95834639,146.11004246436818,-38.96047328364831,-25.747328274599113,-7.656817133914728
1651488969790.0002,151.8851288,-40.3385242,151.8836072272325,-40.34230750398583,-5.477661963004721,-13.619894348977368
1651487445089.9998,142.3836779,-37.86613091,142.38180756374715,-37.86962948042506,-6.733210510310528,-12.59485353021148
1651487730549.0,144.1031963,-38.38928148,144.10219761064909,-38.39302994969197,-3.595281663319838,-13.494490891093847
1651488032500.0,145.9537137,-38.91383687,145.95222529886746,-38.91753790367499,-5.358244077172003,-13.323721229974694
1651487764680.0,144.31078,-38.45005314,144.3097685230518,-38.45384015009483,-3.641317013546086,-13.633236341371457
1651487773020.0,144.3627464,-38.46522839,144.36054936476359,-38.46864095087231,-7.90932685106327,-12.28521914032683
1651488336510.0002,147.84596,-39.41019691,147.84551793063434,-39.41418503282484,-1.5914497163294072,-14.357242169410256
1651488101719.0,146.3819706,-39.02970522,146.3806306655649,-39.033434220222944,-4.823763966339811,-13.424400802608716
1651488900289.0,151.4344186,-40.24363696,151.43447151314538,-40.247705382316205,0.1904873234252591,-14.64632033832629
1651486672260.0,137.868611,-36.32288354,137.86702510863415,-36.32641776624158,-5.709208917005526,-12.723214469701816
1651488891520.0,151.3791413,-40.23183119,151.37790497621057,-40.23563971547839,-4.450765641888665,-13.710691722207002
1651486663719.0,137.8204291,-36.30508095,137.81830856839085,-36.30838541150099,-7.6339137929949175,-11.896061403584213
1651486680889.0,137.9170538,-36.34075933,137.91626987277476,-36.34461504564377,-2.822138010822073,-13.88057631758386
1651487453709.0,142.433684,-37.88180814,142.43334003321706,-37.88581461054648,-1.2382804185676832,-14.423293967348627
1651486637489.0,137.6706721,-36.24944587,137.6688585363893,-36.25287864311182,-6.528828998455083,-12.357983202545597
1651487739029.0,144.1541129,-38.40420797,144.15373244860945,-38.40817428515034,-1.369625005997932,-14.27873454121027
1651486256480.0,135.5337633,-35.4244138,135.5255260519937,-35.42527203498574,-29.65409282271594,-3.089645948645625
1651487462000.0,142.4842616,-37.89768917,142.48293574591344,-37.90136164633132,-4.77307471161339,-13.220914792742633
1651488422489.0,148.386333,-39.54466069,148.3864201513474,-39.54875854121899,0.3137448506436158,-14.752264388351932
1651488110319.0,146.434681,-39.04380476,146.43396807155196,-39.0477186591894,-2.5665424129897474,-14.090037081837181
1651486646119.0,137.7228004,-36.26882675,137.71800252655632,-36.27116238296373,-17.272344397292727,-8.408278669421065
1651486247069.0,135.4797732,-35.40281898,135.47323690594976,-35.404335994075836,-23.53065858089849,-5.461250673013751
1651486706669.0,138.0680834,-36.39639158,138.06355088928103,-36.39885602189007,-16.317038588306332,-8.871990804249208
1651487376230.0002,141.9738544,-37.73629994,141.97102526799483,-37.739481230965886,-10.184875218578782,-11.452647477182154
1651485738529.0,132.6974178,-34.23617823,132.69420833545533,-34.2393183840134,-11.554072360854661,-11.30455444824463
1651488118840.0,146.4902874,-39.0586837,146.48683962185402,-39.061846742635254,-12.412001325537858,-11.386953486902485
1651486655249.0,137.7712289,-36.28679586,137.77002256477323,-36.290482691096734,-4.342806816418943,-13.272591948251034
1651486689470.0002,137.9674633,-36.35938333,137.9652669052324,-36.36269027346574,-7.907021163339323,-11.904996476656038
1651486266209.9998,135.581405,-35.44347775,135.5796206095276,-35.446893196797326,-6.423805700569574,-12.295608470375896
1651487385300.0,142.0274073,-37.75336836,142.02503771464285,-37.75670901295563,-8.530507285718159,-12.026350640263672
1651486698180.0,138.0160644,-36.37728386,138.01502723584778,-36.38101596054654,-3.7337909480015696,-13.435561967554577
1651487790459.0,144.4667978,-38.49543643,144.46680894272197,-38.49951530146236,0.04011379910480173,-14.683937264501878
1651487393980.0,142.0778674,-37.76942041,142.07675451923677,-37.77317189799222,-4.006370747629262,-13.505356771986499
1651486628979.0,137.6218271,-36.23119515,137.62042377530676,-36.234828706477366,-5.051968895622849,-13.080803318524659
1651487713470.0002,143.9993823,-38.35866718,143.99847926097584,-38.362457140085084,-3.2509404869983882,-13.643856306310909
1651488318669.0,147.738951,-39.38326308,147.7335761171794,-39.38593159337427,-19.349578154071878,-9.606648147388341
1651486228939.0,135.380745,-35.36308174,135.3725919246556,-35.36393770987273,-29.35107123977332,-3.081491541831838
1651487470640.0,142.5354825,-37.91370679,142.53464451251955,-37.91753996625159,-3.016754929626586,-13.799434505722274
1651485764560.0,132.838921,-34.2983812,132.83425139962318,-34.30051581345952,-16.81056135653307,-7.684608454263753
1651488015020.0,145.8463759,-38.88431158,145.84429119783576,-38.88801121794381,-7.504927791262617,-13.318696597718827
1651488717469.0,150.2609369,-39.98636677,150.25991396395835,-39.99019723807719,-3.682569749889808,-13.789685077884428
1651486238609.0,135.4277066,-35.38196687,135.42625846024836,-35.38549569243102,-5.213303105870182,-12.703760751679738
1651486611910.0002,137.5251638,-36.19510652,137.52335284836607,-36.19856385398202,-6.519425882140695,-12.4464023352715
