2022-03-09T09:46:00.929,110.75041622960798,-17.904872286663785
2022-03-09T09:46:00.929,110.98074151211112,-18.130342264537898
2022-03-09T10:13:00.880,116.89991272073628,-13.20042221584345
2022-03-09T10:28:54.370,120.6619348646714,-9.341859646684195
2022-03-09T09:46:00.929,111.18686432971677,-18.394017773663172
2022-03-09T10:30:19.720,120.96608148136235,-8.708588616690955
2022-03-09T10:13:00.880,116.70046235962118,-12.947665370620847
2022-03-09T10:34:18.450,121.50396209570691,-7.914332255152779
2022-03-09T09:46:00.929,111.11374130501798,-18.024018062395957
2022-03-09T10:13:00.880,116.46022038876431,-13.241838086904982
2022-03-09T09:46:00.929,110.71966038166919,-18.078162000772252
2022-03-09T09:43:20.520,110.74459087412677,-17.950310382575474
2022-03-09T10:30:02.640,120.7669978622461,-9.15902299554886
2022-03-09T10:13:00.880,116.93275835159065,-13.227802826155523
2022-03-09T09:43:20.520,110.77412037648078,-18.362183272648174
2022-03-09T09:46:00.929,110.74548390153045,-18.235890811514842
2022-03-09T09:46:00.929,110.64431492902484,-18.28893107780362
2022-03-09T10:13:10.819,116.83111488239643,-12.878120248610097
2022-03-09T10:13:00.880,117.03891230796792,-13.133728195888342
2022-03-09T10:21:13.780,119.21005206619344,-10.63423993325884
2022-03-09T10:24:01.010,119.60491463966548,-10.373166067691928
2022-03-09T10:12:42.849,116.9302985930745,-13.264245251427576
2022-03-09T09:46:00.929,111.09449473448355,-18.362321741814505
2022-03-09T09:43:20.520,110.81778003967148,-18.068159954525274
2022-03-09T10:11:46.039,117.05017046743882,-13.271770328064132
2022-03-09T09:46:00.929,110.64400643484305,-17.895554632026833
2022-03-09T10:11:46.039,116.83282554237157,-13.356172249154577
2022-03-09T09:46:00.929,111.21305542968082,-18.09424254587661
2022-03-09T10:32:36.310,121.38758682355827,-8.54268353102554
2022-03-09T09:45:21.750,110.66545687090039,-18.345366223400394
2022-03-09T09:46:00.929,110.75049465949391,-18.35118396541057
2022-03-09T10:36:01.279,122.25553586377619,-7.722849265968558
2022-03-09T09:43:20.520,110.99763352237296,-18.144882510557352
2022-03-09T09:43:20.520,111.15170322688711,-18.312122483504293
2022-03-09T10:11:46.039,116.91802732158709,-12.991395732480061
2022-03-09T10:27:19.579,120.5882969997713,-9.656686321103685
2022-03-09T10:30:19.720,121.2358019702793,-8.619858100831106
2022-03-09T10:12:51.550,116.93044206055367,-13.142840087134005
2022-03-09T10:11:46.039,116.64400635929314,-13.069848474940539
2022-03-09T10:13:10.819,116.38242862103753,-13.151943634193014
2022-03-09T10:11:46.039,116.41818072154787,-13.336889758437094
2022-03-09T10:13:10.819,116.73796277810561,-13.159865981454008
2022-03-09T10:11:46.039,116.97415390407878,-13.183488538536366
2022-03-09T10:29:45.560,120.883739891317,-8.939665084707025
2022-03-09T10:34:09.839,121.4284401091311,-8.034788528874062
2022-03-09T09:45:21.750,110.93702716390408,-18.400674248175818
2022-03-09T10:30:19.720,120.68003722254649,-8.693097170770608
2022-03-09T10:33:52.789,121.6527371312506,-7.883931554232427
2022-03-09T10:13:10.819,116.96940728104506,-13.35220736678902
2022-03-09T10:25:10.120,120.10952873937079,-10.104222262056705
2022-03-09T10:30:19.720,120.81394572580723,-8.68198473455636
2022-03-09T10:13:00.880,117.00064666722145,-13.344801964402476
2022-03-09T10:25:44.099,119.81248388940955,-9.515370447006006
2022-03-09T10:20:22.139,119.03420014408645,-10.805093440256186
2022-03-09T09:46:00.929,111.11812346949218,-18.357475528731232
2022-03-09T09:45:21.750,110.72934027104783,-18.26829568656082
2022-03-09T10:13:00.880,116.85586401069799,-13.19073313134706
2022-03-09T09:43:20.520,111.10097170923524,-18.37364536010832
2022-03-09T09:46:00.929,111.25323770444871,-17.925345754872634
2022-03-09T09:46:00.929,111.23744334840707,-17.976741562792235
