Timestamp,Telescope RA,Telescope DEC,Ephemeris RA,Ephemeris DEC,RA Difference,DEC Difference
1651489273129.9998,160.6951822,24.35657238,160.69564711114623,24.358649148194445,1.673680126407362,7.4763655000040785
1651489281689.9998,160.7216781,24.33513843,160.72254415854528,24.33679733860469,3.1178107630239538,5.9720709768811275
1651489290169.9998,160.7484315,24.31334983,160.74918554795033,24.315142846999077,2.7145726211642796,6.454861196677086
1651489298589.0,160.7748587,24.291879,160.7756310852132,24.293637329301962,2.7805867675056106,6.329985487057854
1651489307069.0,160.8035477,24.26850088,160.8022640019061,24.27196915297737,-4.621313137988636,12.48578271852665
1651489316269.0,160.8305033,24.24674977,160.83115340927824,24.248453465265644,2.340393401664187,6.133302956315845
1651489333529.0,160.8851569,24.20213096,160.88533902204583,24.204314215163546,0.6556393649816528,7.859718588758824
1651489342249.0,160.9117385,24.18043924,160.9127077288165,24.182003637620575,3.489223739404679,5.631831434075707
1651489350629.0,160.9380088,24.15904382,160.9390051156983,24.160556144768663,3.58673651388699,5.444369167182117
1651489359160.0,160.9648123,24.13698889,160.9657721459298,24.1387153216373,3.455445347276509,6.2151538942728735
1651489367639.0,160.9916096,24.11518237,160.99237181740844,24.117000766797407,2.74398267036986,6.546228470666904
1651489376160.0,161.0179776,24.09381294,161.01909903526644,24.095171763628656,4.0371669591877435,4.891765063163689
1651489392999.0,161.0713427,24.05010306,161.07190434746897,24.052013510554467,2.0219308882929,6.877621996075334
1651489401550.0002,161.09818,24.02822228,161.09871309133044,24.030087040924315,1.9191287895296227,6.713139327527529
1651489410080.0,161.125106,24.00619657,161.12545179236207,24.008207507152225,1.2448525034983504,7.239373748008404
1651489418720.0,161.151553,23.98456728,161.15253103330818,23.98603878596486,3.5209199094197174,5.297421473488839
1651489427199.0,161.1781783,23.96274318,161.1791014997893,23.96427628182973,3.323519241473605,5.51916658702396
1651489435669.0,161.2048523,23.94095896,161.20563964414148,23.94253007572432,2.8344389093490463,5.656016607555614
1651489444169.0,161.2312292,23.91921104,161.23226765357992,23.92070001561014,3.738432887723775,5.36031219650539
1651489452599.0,161.2578424,23.89740378,161.25867229442485,23.899042977188618,2.9876199295244987,5.901109879019373
1651489461049.9998,161.2847049,23.87535454,161.28513864270113,23.877325240324616,1.5614737240298382,7.094521168617973
1651489469660.0,161.3139498,23.85116383,161.31209875527964,23.85519195128382,-6.663760993274082,14.501236621752867
1651489488089.0,161.3687388,23.80613993,161.36979052133674,23.807793913731434,3.786196812302478,5.954341433159982
1651489496580.0,161.3973934,23.78291755,161.396365024116,23.78594489057742,-3.702153182416623,10.89842607870537
1651489505629.0,161.424377,23.76069525,161.4246814323846,23.76265253361326,1.0959565845951147,7.046221007729514
1651489514240.0,161.4507556,23.73893438,161.45162295249577,23.740480427864142,3.122468984736315,5.565772310912109
1651489522710.0002,161.4771308,23.71717737,161.47811925250303,23.71866455678136,3.5584290109341055,5.3538724128870285
1651489531160.0,161.5058972,23.69340808,161.50454897533604,23.696893464100842,-4.853608790244834,12.547382763028736
1651489540360.0,161.5322439,23.67193521,161.53331998329634,23.673182378727464,3.873899866823649,4.489807418867997
1651489548819.0,161.5591116,23.64959593,161.55976949894017,23.651374036042412,2.3684361846335378,6.4011817526832715
1651489557369.9998,161.5869027,23.62680219,161.5865026223129,23.629321664331474,-1.440279673522582,9.070107593309729
1651489566280.0,161.6132722,23.60491473,161.61435376161208,23.6063361430281,3.8936218034450576,5.117086901151424
1651489583109.0,161.6657992,23.56137795,161.66694631852903,23.562901275653896,4.129626704468592,5.483972354024047
1651489591569.9998,161.6922151,23.53948673,161.69338199071643,23.54105378104484,4.200806579160599,5.641383761427221
1651489599969.9998,161.7189169,23.51749642,161.71962316247559,23.519357150583847,2.5425449120689336,6.698630101847414
1651489608480.0,161.7453131,23.49565155,161.74620400277144,23.497369647915047,3.207249977151605,6.185152494163049
1651489617029.0,161.7715942,23.47391557,161.7729026484332,23.47527454432943,4.710414359442439,4.892307585951983
1651489625360.0,161.7981765,23.45183042,161.79891661745802,23.453736278454308,2.6644228488294175,6.861090435506867
1651489633949.0,161.8248237,23.429966,161.82573222409053,23.431524195673216,3.2706867259207684,5.609504423576084
1651489642379.0,161.851188,23.40802993,161.85204749722536,23.409716588928603,3.0941900112566145,6.071972142966331
1651489650929.0,161.8781166,23.3858351,161.87873340479726,23.38759176192253,2.2204972701388215,6.323982921099969
1651489659480.0,161.9059657,23.36287348,161.9054184528352,23.365457509787944,-1.970089793292118,9.302507236596114
1651489668459.0,161.9324153,23.34078523,161.93343488180682,23.342208024260316,3.6704945045357817,5.122059337131191
1651489676879.0,161.9621923,23.31599507,161.95970313816682,23.320399124515582,-8.960982599455747,15.854596256096443
1651489686440.0,161.9896861,23.29319263,161.98952637395288,23.295626859911366,-0.5750137696168167,8.763227680915975
1651489703749.0,162.0429152,23.2490294,162.04350508484205,23.25075806199924,2.1235854313545133,6.223183197255366
1651489712230.0002,162.0690607,23.22721904,162.06994749207152,23.228763216477173,3.1924514574939167,5.559035317817518
1651489729110.0002,162.1219316,23.18315423,162.12256517138317,23.184966247328212,2.2808569793824063,6.523262381566042
1651489737699.0,162.1487015,23.16081644,162.14933262213862,23.162670984452454,2.272039699062134,6.67636002882972
1651489746129.0,162.1749698,23.13901687,162.17560072870864,23.140781778292023,2.271343351071664,6.353669851287691
1651489754710.0002,162.201329,23.11710261,162.202335473099,23.11849370069535,3.623303156439306,5.007926503259341
1651489763190.0002,162.2280448,23.09470341,162.22875170527865,23.096461235665895,2.5448590031828644,6.328172397219589
