Date-obs_corrected_midexp,RA,DEC
2022-03-02T11:48:49.760,101.78887448915873,5.622107136914281
2022-03-02T11:48:49.760,101.76259922194009,5.658460253937537
2022-03-02T11:48:49.760,101.69642808377439,5.759430562479601
2022-03-02T11:48:49.760,102.13335374201134,5.807488601206103
2022-03-02T11:48:49.760,101.86153139901931,5.827040753619865
2022-03-02T11:48:49.760,101.74785145060746,5.829523451683541
2022-03-02T11:48:49.760,101.84449689634619,5.867128209086863
2022-03-02T11:48:49.760,102.06381782821832,6.115594596956496
2022-03-02T11:48:58.489,101.85268506504671,5.65345593600707
2022-03-02T11:48:58.489,102.09911549415523,5.661113399608823
2022-03-02T11:48:58.489,101.81725043835964,5.695156851860787
2022-03-02T11:48:58.489,101.65370587587994,5.72533980536055
2022-03-02T11:48:58.489,101.79774889899738,5.738572053251689
2022-03-02T11:48:58.489,101.77358265446699,5.820087171221399
2022-03-02T11:48:58.489,101.86149071902861,5.826582094325942
2022-03-02T11:48:58.489,101.87973242218301,5.867069348811798
2022-03-02T11:48:58.489,101.82549089574196,5.882364005603863
2022-03-02T11:48:58.489,101.66106248865201,5.987693324123937
2022-03-02T11:48:58.489,101.6326296225896,6.040272501704745
2022-03-02T11:48:58.489,101.71045124453927,6.103268722079466
2022-03-02T11:49:07.180,102.09950642276304,5.661062063198856
2022-03-02T11:49:07.180,102.07725760687678,5.688366113337209
2022-03-02T11:49:07.180,101.81692710626163,5.695157926402933
2022-03-02T11:49:07.180,102.25086844884328,5.814384740772782
2022-03-02T11:49:07.180,101.8615496642417,5.826984887905651
2022-03-02T11:49:07.180,101.91568540512644,5.867122879804137
2022-03-02T11:49:07.180,101.90623598744737,5.880561174661546
2022-03-02T11:49:07.180,102.24223994042167,5.979991900216828
2022-03-02T11:49:07.180,101.9590749954138,6.027307983041845
2022-03-02T11:49:15.630,102.07649159476864,5.688313105220337
2022-03-02T11:49:15.630,101.95154078215863,5.867194549910329
2022-03-02T11:49:15.630,101.85011801901274,6.054920136353508
2022-03-02T11:49:24.090,102.2345374626171,5.578406256516664
2022-03-02T11:49:24.090,102.2663187997118,5.61001300400849
2022-03-02T11:49:24.090,101.65315515103187,5.725635929077434
2022-03-02T11:49:24.090,101.7982247169139,5.738495923132014
2022-03-02T11:49:24.090,102.17550394346995,5.754301759731225
2022-03-02T11:49:24.090,102.24130083424431,5.84152636698474
2022-03-02T11:49:24.090,101.98692596861282,5.867256659482466
2022-03-02T11:49:24.090,102.06296082112964,5.896622471563984
2022-03-02T11:49:24.090,101.87324862086055,5.977544543441496
2022-03-02T11:49:24.090,101.80648195462878,6.065256022057716
2022-03-02T11:49:24.090,101.86144867236432,5.828823507841381
2022-03-02T11:49:32.630,101.96659147292704,5.626252122797276
2022-03-02T11:49:32.630,101.6962845631583,5.759428130668849
2022-03-02T11:49:32.630,101.96018720243468,6.027281954525709
2022-03-02T11:49:32.630,102.19342216886331,6.050892865227427
2022-03-02T11:49:42.169,102.26739670031272,5.610097965049987
2022-03-02T11:49:42.169,101.97973375382833,5.64204717959638
2022-03-02T11:49:42.169,102.20534888069011,5.642044505794472
2022-03-02T11:49:42.169,102.33012712646692,5.6426997181561305
2022-03-02T11:49:42.169,102.22907970192091,5.7835275379567666
2022-03-02T11:49:42.169,101.86144854735707,5.826720020129294
2022-03-02T11:49:42.169,101.73829693327882,5.929244255715289
2022-03-02T11:49:42.169,102.20935042872863,5.9813196471035015
2022-03-02T11:49:42.169,102.06426934191886,6.11549745320593
2022-03-02T11:49:50.620,102.20507915945991,5.6420090586841365
2022-03-02T11:49:50.620,101.86135655578732,5.826705845427514
2022-03-02T11:49:50.620,102.34753508425482,5.8327788387727155
2022-03-02T11:49:50.620,102.09756377019376,5.867511868887676
2022-03-02T11:49:50.620,101.87272491306523,5.977295824021217
2022-03-02T11:49:50.620,102.24310993535653,5.979717850419133
2022-03-02T11:49:50.620,102.20927123583142,5.981196051987457
2022-03-02T11:49:50.620,101.95291483312626,6.05388394244591
2022-03-02T11:49:59.279,102.23334909411071,5.578635010325209
2022-03-02T11:49:59.279,101.8526915840196,5.65356975865249
2022-03-02T11:49:59.279,102.22779218321253,5.783558078788035
2022-03-02T11:49:59.279,102.34753077420612,5.83289642505058
2022-03-02T11:49:59.279,102.13405808905932,5.867526418739382
2022-03-02T11:49:59.279,101.90719941648312,5.8805999280810175
2022-03-02T11:49:59.279,101.82528944916204,5.882292946098466
2022-03-02T11:49:59.279,101.90425056188515,5.89399323200033
2022-03-02T11:49:59.279,102.19027291684615,5.915512842635679
2022-03-02T11:49:59.279,101.93655113011661,5.973348050164546
2022-03-02T11:49:59.279,101.8728906704573,5.977180919631864
2022-03-02T11:49:59.279,101.95211764420179,6.0538682704417885
2022-03-02T11:49:59.279,102.064478101833,6.115628314118897
2022-03-02T11:50:07.869,102.09862732016875,5.661036701830108
2022-03-02T11:50:07.869,102.20705991866208,5.6644129791659115
2022-03-02T11:50:07.869,101.91336111105561,5.748215752270026
2022-03-02T11:50:07.869,102.13321941993559,5.807859337937906
2022-03-02T11:50:07.869,102.16955682612841,5.867473683289599
2022-03-02T11:50:07.869,101.90560384027668,5.9310845781606325
2022-03-02T11:50:07.869,101.89348434066959,5.956496618115064
2022-03-02T11:50:07.869,102.49080781741071,5.961108133521129
2022-03-02T11:50:16.499,102.34741871557826,5.832935938784151
2022-03-02T11:50:16.499,102.20648380372417,5.867704913711468
2022-03-02T11:50:16.499,102.2415296559185,5.979821404572233
2022-03-02T11:50:16.499,102.28246136513022,6.002134424136594
2022-03-02T11:50:25.220,102.23354186422218,5.578643998380825
2022-03-02T11:50:25.220,102.26689708030867,5.610053182658849
2022-03-02T11:50:25.220,102.09893644979272,5.661169968305639
2022-03-02T11:50:25.220,102.22847428415645,5.783615915852577
2022-03-02T11:50:25.220,102.24225465979342,5.867919187909601
2022-03-02T11:50:25.220,102.20837213709694,5.981101716058051
2022-03-02T11:50:25.220,102.43257991213633,6.014574696677148
2022-03-02T11:50:25.220,102.15228316122055,6.0380781970670805
2022-03-02T11:50:25.220,101.96349682372721,6.0799498451225045
2022-03-02T11:50:25.220,102.06334108304885,6.1153123565953384
2022-03-02T11:50:33.870,102.28034522568284,5.867887380764302
2022-03-02T11:50:33.870,102.58667228137658,5.989630994365054
2022-03-02T11:50:43.010,102.23347594930524,5.578514249092625
2022-03-02T11:50:43.010,102.34700193967983,5.832707290503252
2022-03-02T11:50:43.010,102.31591104588416,5.867900752849903
2022-03-02T11:50:43.010,102.5558345163811,5.881060345435534
2022-03-02T11:50:43.010,102.52089609438691,5.909255566871857
2022-03-02T11:50:43.010,102.50213835567838,5.930982880134688
2022-03-02T11:50:51.440,102.41009368283797,5.629668487294453
2022-03-02T11:50:51.440,102.65581760059968,5.6300748968419185
2022-03-02T11:50:51.440,102.32952907868939,5.642853531687887
2022-03-02T11:50:51.440,102.24126510566111,5.841592514975914
2022-03-02T11:50:51.440,102.35181508683127,5.867939988314303
2022-03-02T11:50:51.440,102.61004143208713,5.870946724240766
2022-03-02T11:51:00.099,102.3875824817113,5.868059751385298
2022-03-02T11:51:00.099,102.52145026303215,5.909003092991258
2022-03-02T11:51:00.099,102.43266521017601,6.014594135104321
2022-03-02T11:51:00.099,102.19286131906695,6.05107069009995
2022-03-02T11:51:00.099,102.47027185011551,6.085320018632739
2022-03-02T11:51:08.609,102.65569935448106,5.630063787607851
2022-03-02T11:51:08.609,102.42290006672445,5.86807971270188
2022-03-02T11:51:08.609,102.55548173981786,5.881177878562931
2022-03-02T11:51:08.609,102.18997788261663,5.915564018436984
2022-03-02T11:51:08.609,102.24151429948068,5.979796847458312
2022-03-02T11:51:08.609,102.46102810941505,6.057975341208599
2022-03-02T11:51:17.229,102.22914003611534,5.783390910316688
2022-03-02T11:51:17.229,102.27103535651948,5.796010593378286
2022-03-02T11:51:17.229,102.45917940713986,5.86827203708366
2022-03-02T11:51:17.229,102.48953050009203,5.961014119601816
2022-03-02T11:51:17.229,102.69285049088998,5.961171666646134
2022-03-02T11:51:17.229,102.24135680652014,5.979610110928048
2022-03-02T11:51:17.229,102.20847095265529,5.981172627724886
2022-03-02T11:51:17.229,102.58451301820232,5.990003409473596
2022-03-02T11:51:25.810,102.65692058253647,5.629772136410116
2022-03-02T11:51:25.810,102.4945725000462,5.868419518845647
2022-03-02T11:51:25.810,102.52141356397092,5.909244895747519
2022-03-02T11:51:25.810,102.69015633252128,5.928395062974381
2022-03-02T11:51:25.810,102.24219788589677,5.97952864622007
2022-03-02T11:51:34.219,102.3296232116377,5.642848624123446
2022-03-02T11:51:34.219,102.53025871431497,5.868312016902836
2022-03-02T11:51:34.219,102.69068109361693,5.928369170201818
2022-03-02T11:51:34.219,102.24171293148684,5.979354429778139
2022-03-02T11:51:34.219,102.84308795323845,6.011205563185094
2022-03-02T11:51:34.219,102.23487671179018,6.066352636440873
2022-03-02T11:51:42.789,102.55046194844921,5.6655712862505805
2022-03-02T11:51:42.789,102.56607640204125,5.868369065731978
2022-03-02T11:51:42.789,102.69108375203416,5.928305059515133
2022-03-02T11:51:42.789,102.86851777498929,5.986789067356094
2022-03-02T11:51:51.410,102.31932285467818,5.6368093501079155
2022-03-02T11:51:51.410,102.71051864337353,5.641155627451299
2022-03-02T11:51:51.410,102.93721475623289,5.716853199900436
2022-03-02T11:51:51.410,102.81697933032517,5.819121515758719
2022-03-02T11:51:51.410,102.34655591320501,5.833008867525506
2022-03-02T11:51:51.410,102.60181593103698,5.8685435727570825
2022-03-02T11:51:51.410,102.86434774810756,5.87270349656831
2022-03-02T11:51:51.410,102.63556759976895,5.900905478863973
2022-03-02T11:51:51.410,102.52080422651075,5.909459802720673
2022-03-02T11:51:51.410,102.55127661757314,6.11966408538922
2022-03-02T11:52:00.029,102.78231481116421,5.624627312993094
2022-03-02T11:52:00.029,102.73142871237783,5.765769171107877
2022-03-02T11:52:00.029,102.63739801996384,5.868759410585767
2022-03-02T11:52:00.029,102.84867722206839,5.8711556240432925
2022-03-02T11:52:00.029,102.55521760390778,5.881096373227596
2022-03-02T11:52:00.029,102.63587702733217,5.900875403966915
2022-03-02T11:52:00.029,102.69040158383801,5.92854700169692
2022-03-02T11:52:00.029,102.86350469655194,5.9491201680785055
2022-03-02T11:52:00.029,102.84356828563787,6.011207991614829
2022-03-02T11:52:08.430,102.67284679871362,5.868782653984007
2022-03-02T11:52:08.430,102.86854784000639,5.986561048899597
2022-03-02T11:52:08.430,102.68543892384592,6.035635060736182
2022-03-02T11:52:16.919,102.81715538540855,5.819121061427623
2022-03-02T11:52:16.919,102.70823336139654,5.8687855908665565
2022-03-02T11:52:16.919,102.90869640692263,5.937014733282631
2022-03-02T11:52:16.919,102.48911305163838,5.960950003039599
2022-03-02T11:52:16.919,103.01035968855935,5.970166934342482
2022-03-02T11:52:16.919,102.98902923423262,6.0787270483524765
2022-03-02T11:52:25.310,102.54717065445026,5.656498246297856
2022-03-02T11:52:25.310,102.74497177864612,5.869000629225009
2022-03-02T11:52:25.310,102.48908819711721,5.961105709852326
2022-03-02T11:52:25.310,103.06432831859111,6.0455347303027995
2022-03-02T11:52:34.219,102.97639717956295,5.8038778219430025
2022-03-02T11:52:34.219,102.89347398072451,5.843311692914637
2022-03-02T11:52:34.219,103.05816780335515,5.855495123317189
2022-03-02T11:52:34.219,102.7812251262431,5.868889518149028
2022-03-02T11:52:34.219,102.55583222896875,5.881076394445399
2022-03-02T11:52:34.219,103.01077294665346,5.970057270565479
2022-03-02T11:52:34.219,103.10918134939222,6.016011943499697
2022-03-02T11:52:34.219,103.1208741216488,6.110324245841198
2022-03-02T11:52:34.219,103.1233591668431,6.1102132307872585
2022-03-02T11:52:42.870,102.76047940122912,5.71451093718724
2022-03-02T11:52:42.870,102.93626521150826,5.716512109111971
2022-03-02T11:52:42.870,102.81763441821148,5.8189295314739065
2022-03-02T11:52:42.870,102.98346836429391,5.822712333355158
2022-03-02T11:52:42.870,102.81678335587812,5.869010568274667
2022-03-02T11:52:42.870,102.84759698489783,5.8711798876994745
2022-03-02T11:52:42.870,102.86421591338477,5.872791550925716
2022-03-02T11:52:42.870,102.90879264241559,5.93690919075725
2022-03-02T11:52:42.870,103.01117799491935,5.969984237100372
2022-03-02T11:52:42.870,103.10978044817598,6.016159349251743
2022-03-02T11:52:51.330,103.14403026642812,5.665585829185553
2022-03-02T11:52:51.330,103.19195825890672,5.786213414144688
2022-03-02T11:52:51.330,102.97642032900337,5.804184771732494
2022-03-02T11:52:51.330,102.62945737412156,5.837532882041868
2022-03-02T11:52:51.330,102.85267577864737,5.869059915199763
2022-03-02T11:52:51.330,102.86267986903593,5.872915863816119
2022-03-02T11:52:51.330,102.90832287794896,5.9368911818076455
2022-03-02T11:52:51.330,103.16245724343126,5.9562462379337555
2022-03-02T11:52:51.330,103.01095752057402,5.970260305918953
2022-03-02T11:52:51.330,102.65852111048896,6.02846993710965
2022-03-02T11:52:51.330,102.70072871987597,5.990330585879355
2022-03-02T11:52:51.330,102.70305844350703,5.990433780499004
2022-03-02T11:52:59.950,103.14404259101698,5.665690388847968
2022-03-02T11:52:59.950,102.7609691472512,5.714291250839825
2022-03-02T11:52:59.950,102.81710823706076,5.819134043968963
2022-03-02T11:52:59.950,103.05799214219063,5.855421128904362
2022-03-02T11:52:59.950,102.88862919796675,5.869157271610392
2022-03-02T11:52:59.950,102.96995545511339,5.94090547185277
2022-03-02T11:52:59.950,102.86320348135992,5.949185522290797
2022-03-02T11:52:59.950,103.16208069964193,5.956337432879866
2022-03-02T11:53:08.529,102.62852422434761,5.83703107338488
2022-03-02T11:53:08.529,102.92482323605515,5.869120573207861
2022-03-02T11:53:08.529,102.86383831210026,5.8729113227313015
2022-03-02T11:53:08.529,102.81345372403769,5.876353365415771
2022-03-02T11:53:08.529,102.81587367845779,5.876395481459559
2022-03-02T11:53:08.529,103.16894049925256,5.987199210736439
2022-03-02T11:53:08.529,103.06371843811046,6.045539742525637
2022-03-02T11:53:17.249,102.71151426734211,5.640765530418564
2022-03-02T11:53:17.249,102.97687241369721,5.804207853833861
2022-03-02T11:53:17.249,102.96492145604519,5.869257701451587
2022-03-02T11:53:17.249,102.84887152101298,5.870958467283905
2022-03-02T11:53:17.249,103.23284532098536,5.901477997058433
2022-03-02T11:53:17.249,103.18991211467545,5.908955268878026
2022-03-02T11:53:17.249,103.23226365080866,5.942992608452291
2022-03-02T11:53:17.249,103.16243997073232,5.9564060730205055
2022-03-02T11:53:17.249,102.65814941604144,6.02845868302397
2022-03-02T11:53:26.770,102.98399361927282,5.822256343038907
2022-03-02T11:53:26.770,103.00042704246933,5.869345793967398
2022-03-02T11:53:26.770,103.16242713249481,5.956104479372876
2022-03-02T11:53:35.389,102.78256433765736,5.624781933827673
2022-03-02T11:53:35.389,103.03629568428708,5.869576377663819
2022-03-02T11:53:35.389,102.86852986965546,5.986537709628732
2022-03-02T11:53:35.389,103.10909379251993,6.016157049997578
2022-03-02T11:53:35.389,103.0649382256779,6.045656390055684
2022-03-02T11:53:35.389,102.98876243473964,6.079167509276828
2022-03-02T11:53:43.989,102.93701679030343,5.71679356974357
2022-03-02T11:53:43.989,102.96802265485923,5.795415226787658
2022-03-02T11:53:43.989,103.09892101134245,5.83229312078408
2022-03-02T11:53:43.989,103.05856616926027,5.855588095430167
2022-03-02T11:53:43.989,103.07256653187487,5.86955558570716
2022-03-02T11:53:43.989,102.97066714389796,5.940692064513884
2022-03-02T11:53:43.989,103.0113147831988,5.970094251488481
2022-03-02T11:53:52.639,103.19196931812431,5.786005941456964
2022-03-02T11:53:52.639,103.39971262894457,5.845928089015244
2022-03-02T11:53:52.639,103.13505526480878,5.850397630568173
2022-03-02T11:53:52.639,103.05709872375144,5.8553778690179445
2022-03-02T11:53:52.639,103.10874029709525,5.869590731012873
2022-03-02T11:53:52.639,102.84770305694082,5.871217063115347
2022-03-02T11:53:52.639,103.19000870410004,5.908658841142722
2022-03-02T11:53:52.639,103.35945666083686,5.93947389579473
2022-03-02T11:53:52.639,103.16259684823898,5.956152714806179
2022-03-02T11:53:52.639,103.40660310582561,5.9717242891864295
2022-03-02T11:53:52.639,103.06362672759795,6.045698819000622
2022-03-02T11:53:52.639,103.41087125049609,6.0917210234269685
2022-03-02T11:54:01.330,103.2782486039666,5.826565310413682
2022-03-02T11:54:01.330,103.38901977186529,5.849761035822815
2022-03-02T11:54:01.330,103.14454121631245,5.869749998399465
2022-03-02T11:54:01.330,103.16907421493812,5.987123738191863
2022-03-02T11:54:01.330,103.23042999575087,6.024600240647628
2022-03-02T11:54:09.870,103.33858935019947,5.630477958640494
2022-03-02T11:54:09.870,102.90423673438315,5.710575238683176
2022-03-02T11:54:09.870,103.05725715260733,5.855555347406337
2022-03-02T11:54:09.870,103.1808293792839,5.869759123745601
2022-03-02T11:54:09.870,103.40181745038674,5.912824924474508
2022-03-02T11:54:09.870,103.35865408867936,5.939235558372723
2022-03-02T11:54:09.870,103.10906468763463,6.0162742978794315
2022-03-02T11:54:09.870,103.26100483456602,6.028501355337451
2022-03-02T11:54:09.870,103.24060655080781,6.061646991682807
2022-03-02T11:54:18.450,103.3388100995469,5.6304120083644005
2022-03-02T11:54:18.450,103.2018577885979,5.67197318692425
2022-03-02T11:54:18.450,103.3960664889324,5.673085949638809
2022-03-02T11:54:18.450,102.9024951628494,5.710751821707809
2022-03-02T11:54:18.450,103.26259080854719,5.731414136508233
2022-03-02T11:54:18.450,103.38773662438311,5.849789635287207
2022-03-02T11:54:18.450,103.21590784987967,5.869719268895712
2022-03-02T11:54:18.450,103.18921656594503,5.908828521586182
2022-03-02T11:54:18.450,103.16218547233348,5.9564798795697165
2022-03-02T11:54:18.450,103.40493233401455,5.971847518684413
2022-03-02T11:54:18.450,103.11029433712274,6.016078232977936
2022-03-02T11:54:26.970,103.55135387220795,5.638227919018368
2022-03-02T11:54:26.970,103.3976248227015,5.6731645113039235
2022-03-02T11:54:26.970,103.21442234133374,5.782495507451184
2022-03-02T11:54:26.970,103.58350104788853,5.8479530915654845
2022-03-02T11:54:26.970,103.3873182669722,5.849644687665065
2022-03-02T11:54:26.970,103.05795246830328,5.855476718254073
2022-03-02T11:54:26.970,103.25152001223002,5.869884338708549
2022-03-02T11:54:26.970,103.40235866192822,5.913002456411665
2022-03-02T11:54:35.739,103.57780083273451,5.655194042021274
2022-03-02T11:54:35.739,103.26330818379537,5.731380311455947
2022-03-02T11:54:35.739,103.1353378435653,5.8505036261517125
2022-03-02T11:54:35.739,103.58350855762225,5.848108862595869
2022-03-02T11:54:35.739,103.3884284806586,5.849887733315467
2022-03-02T11:54:35.739,103.28743911226779,5.869922510189254
2022-03-02T11:54:35.739,103.16200316835793,5.956088642207693
2022-03-02T11:54:35.739,102.9985299840132,5.9707788162769715
2022-03-02T11:54:35.739,103.4054892832042,5.97172494511754
2022-03-02T11:54:35.739,103.4454933683628,6.004013628269992
2022-03-02T11:54:35.739,103.41082792671996,6.091621542405246
2022-03-02T11:54:35.739,103.622900140095,6.106350336106068
2022-03-02T11:54:44.050,103.39711073920414,5.672886968696172
2022-03-02T11:54:44.050,103.58293812517218,5.848057639769685
2022-03-02T11:54:44.050,103.32283646938485,5.870014190727751
2022-03-02T11:54:44.050,103.5528121154829,5.943517105809774
2022-03-02T11:54:44.050,103.20317618129613,5.996094750441811
2022-03-02T11:54:52.580,103.33932602096817,5.63052365393181
2022-03-02T11:54:52.580,103.43037458968288,5.711983157730327
2022-03-02T11:54:52.580,103.35862759195352,5.870084464651535
2022-03-02T11:54:52.580,103.16207954571203,5.956085459626666
2022-03-02T11:54:52.580,103.70779764007864,5.965550312644094
2022-03-02T11:55:01.120,103.55168464645466,5.638123964692143
2022-03-02T11:55:01.120,103.14508949323705,5.665723443746074
2022-03-02T11:55:01.120,103.42963035576503,5.712162911911868
2022-03-02T11:55:01.120,103.62178476531395,5.841194121030586
2022-03-02T11:55:01.120,103.3944906575679,5.8700936332717655
2022-03-02T11:55:01.120,103.18983105234277,5.908521844629385
2022-03-02T11:55:01.120,103.16283677749172,5.956237086348209
2022-03-02T11:55:01.120,103.23172234647124,6.024612859166531
2022-03-02T11:55:01.120,103.13455694297845,6.084472028241831
2022-03-02T11:55:01.120,103.24876987398736,5.800821753168639
2022-03-02T11:55:01.120,103.25100817012074,5.80080237155654
2022-03-02T11:55:09.700,103.33889557826987,5.630348343271159
2022-03-02T11:55:09.700,103.4296217451461,5.712033552982835
2022-03-02T11:55:09.700,103.26349885158025,5.73175079369752
2022-03-02T11:55:09.700,103.70866395754457,5.841311735332257
2022-03-02T11:55:09.700,103.43028586127998,5.870211920413261
2022-03-02T11:55:09.700,103.19115632560016,5.908710996334769
2022-03-02T11:55:09.700,103.70986198831598,5.94380643600847
2022-03-02T11:55:09.700,103.40614465982644,5.97167735666681
2022-03-02T11:55:09.700,103.34271206934382,6.076285908182713
2022-03-02T11:55:18.230,103.7295231988794,5.753815154865074
2022-03-02T11:55:18.230,103.7282928320273,5.85977187966568
2022-03-02T11:55:18.230,103.46588775001455,5.870363687662354
2022-03-02T11:55:18.230,103.28918851139431,5.904880944302823
2022-03-02T11:55:18.230,103.16286368083242,5.9562491288143065
2022-03-02T11:55:18.230,103.70649125913054,5.9656415851875115
2022-03-02T11:55:18.230,103.5903603565262,6.047795372337681
2022-03-02T11:55:18.230,103.13497068109774,6.084517690714777
2022-03-02T11:55:18.230,103.41170874449723,6.091501628214531
2022-03-02T11:55:26.770,103.66072709254122,5.607093220382475
2022-03-02T11:55:26.770,103.64244319888479,5.622047324613065
2022-03-02T11:55:26.770,103.74034755588266,5.635394105581713
2022-03-02T11:55:26.770,103.75285482194515,5.643278003937734
2022-03-02T11:55:26.770,103.76579810715772,5.770928580546333
2022-03-02T11:55:26.770,103.1916472825287,5.786017884724681
2022-03-02T11:55:26.770,103.50170528537089,5.870382973987437
2022-03-02T11:55:26.770,103.83498916393783,6.007900910909002
2022-03-02T11:55:26.770,103.58971404865252,6.047655810117296
2022-03-02T11:55:35.410,103.71355683870406,5.58795120654046
2022-03-02T11:55:35.410,103.23172200920399,5.681819841292716
2022-03-02T11:55:35.410,103.72879807743713,5.753797945064058
2022-03-02T11:55:35.410,103.82151883564495,5.808964962155897
2022-03-02T11:55:35.410,103.53715435851652,5.870539220702882
2022-03-02T11:55:35.410,103.75842703855811,5.873860725385336
2022-03-02T11:55:43.910,103.71355461130194,5.587912376846342
2022-03-02T11:55:43.910,103.72925958982137,5.753862234213814
2022-03-02T11:55:43.910,103.25105654564001,5.80066209731682
2022-03-02T11:55:43.910,103.82179581380814,5.808591893303339
2022-03-02T11:55:43.910,103.83452114240971,5.825709837020171
2022-03-02T11:55:43.910,103.62213444511542,5.8411872549038275
2022-03-02T11:55:43.910,103.70928448373607,5.841371426287393
2022-03-02T11:55:43.910,103.24455126714872,5.846735464571756
2022-03-02T11:55:43.910,103.85548291885563,5.845678370953734
2022-03-02T11:55:43.910,103.38788043281056,5.849914741399666
2022-03-02T11:55:43.910,103.57310785282527,5.870300379328794
2022-03-02T11:55:43.910,103.51714115629566,5.905705376959987
2022-03-02T11:55:43.910,103.44600816137839,6.004186761176854
2022-03-02T11:55:52.440,103.33247767594402,5.750622396168888
2022-03-02T11:55:52.440,103.82190716243775,5.808720050159245
2022-03-02T11:55:52.440,103.40114003591859,5.845938742331144
