Date-obs_corrected_midexp,RA,DEC
2022-03-09T10:43:35.499,92.44898288180521,5.5639390025997635
2022-03-09T10:43:35.499,92.26529615298662,5.671564882770586
2022-03-09T10:43:35.499,92.25725593333483,6.004680160530938
2022-03-09T10:43:35.499,92.6185168649525,5.6486345619500815
2022-03-09T10:43:35.499,92.62100118036773,5.6486873024639905
2022-03-09T10:43:44.080,92.34323835005623,6.053053010554738
2022-03-09T10:43:52.520,92.72650578767683,5.561899274448982
2022-03-09T10:43:52.520,92.55841698938598,5.654185834320909
2022-03-09T10:43:52.520,92.34299648495288,6.053145528399148
2022-03-09T10:44:00.959,92.25697494891864,6.004529360050364
2022-03-09T10:44:17.930,92.55793679894182,5.654236421234193
2022-03-09T10:44:17.930,92.76292233664664,5.6886692021375405
2022-03-09T10:44:17.930,92.342896730589,6.053144884237772
2022-03-09T10:44:26.399,92.72680199102028,5.562009253944629
2022-03-09T10:44:26.399,92.26634529742792,5.671909278065266
2022-03-09T10:44:26.399,92.7621361877715,5.688680955755118
2022-03-09T10:44:26.399,92.86784897062347,5.841346040354117
2022-03-09T10:44:26.399,92.79341177191571,6.086707596146982
2022-03-09T10:44:26.399,92.4802163078995,5.894585204732477
2022-03-09T10:44:26.399,92.48248456089034,5.894629662026008
2022-03-09T10:44:35.010,92.72635626928913,5.561615770772884
2022-03-09T10:44:35.010,92.79168057662784,5.624256446884416
2022-03-09T10:44:35.010,92.55858513510792,5.654006884190361
2022-03-09T10:44:35.010,92.26613310230263,5.671677363569424
2022-03-09T10:44:35.010,92.76252252467435,5.688526504211214
2022-03-09T10:44:35.010,92.4492642514796,5.780043887144343
2022-03-09T10:44:35.010,92.523788041532,6.083105811238141
2022-03-09T10:44:35.010,92.79434142325476,6.08694979961862
2022-03-09T10:44:43.410,92.72660949880252,5.561640086647082
2022-03-09T10:44:43.410,92.93401585586705,5.586687651067019
2022-03-09T10:44:43.410,92.79161894861541,5.624347727222794
2022-03-09T10:44:43.410,92.8791180584152,5.834484871730301
2022-03-09T10:44:43.410,92.34257847305973,6.053123958926666
2022-03-09T10:44:51.800,92.98582651730558,5.608300526128706
2022-03-09T10:44:51.800,92.79437067504492,6.08679946991664
2022-03-09T10:45:00.260,93.00894222462348,5.683640595330197
2022-03-09T10:45:00.260,92.76219144385549,5.688525269738668
2022-03-09T10:45:00.260,92.82308678536772,5.757967904718122
2022-03-09T10:45:00.260,92.44920691207234,5.780008554474996
2022-03-09T10:45:08.779,92.55810772278019,5.653950597054529
2022-03-09T10:45:08.779,92.76205780010963,5.688478757680011
2022-03-09T10:45:08.779,93.06913090519683,5.744081498373044
2022-03-09T10:45:08.779,92.93342954233036,5.836518521776628
2022-03-09T10:45:08.779,93.03016076348202,5.83642547710601
2022-03-09T10:45:08.779,92.67491998000258,6.024247239675349
2022-03-09T10:45:08.779,92.52426650614848,6.083042533943103
2022-03-09T10:45:17.340,92.55017181361815,5.647869753533693
2022-03-09T10:45:17.340,92.55717884288275,5.65394026987288
2022-03-09T10:45:17.340,92.4511209427028,6.0831703509373
2022-03-09T10:45:26.389,92.72625744440548,5.561643124273604
2022-03-09T10:45:26.389,92.54957438142496,5.647850349287702
2022-03-09T10:45:26.389,93.0746341414996,5.720980280158055
2022-03-09T10:45:26.389,92.82269392470276,5.757645055580287
2022-03-09T10:45:26.389,92.98020033231293,5.9948370468808765
2022-03-09T10:45:26.389,92.7947776969095,6.086994838698188
2022-03-09T10:45:34.989,92.55583185933384,5.56099770113468
2022-03-09T10:45:34.989,92.93386346127782,5.586536602990905
2022-03-09T10:45:34.989,92.79156068012836,5.624191112298798
2022-03-09T10:45:34.989,92.55853660402119,5.653756429214193
2022-03-09T10:45:34.989,92.76197530263526,5.688560463041403
2022-03-09T10:45:34.989,93.02364642299149,5.688679556144308
2022-03-09T10:45:34.989,93.0524001148795,5.702929035155564
2022-03-09T10:45:34.989,93.07401985277019,5.721041950902431
2022-03-09T10:45:34.989,93.16593576563427,5.725118272164505
2022-03-09T10:45:34.989,92.93326324190828,5.836599754731004
2022-03-09T10:45:34.989,92.79493890586684,6.086959145322311
2022-03-09T10:45:43.400,92.76194640043116,5.688559591471473
2022-03-09T10:45:43.400,93.0306720144676,5.836506140420803
2022-03-09T10:45:43.400,93.05216105802432,6.002693129327431
2022-03-09T10:45:43.400,92.94716908131785,6.0788099697215365
2022-03-09T10:45:53.160,92.93431208252636,5.586482475944824
2022-03-09T10:45:53.160,92.76254493051974,5.688284137928144
2022-03-09T10:45:53.160,93.05252039941537,5.703250745468924
2022-03-09T10:45:53.160,93.06566334249592,5.712847002514195
2022-03-09T10:45:53.160,93.07450432754878,5.721019039476017
2022-03-09T10:45:53.160,92.93372875485963,5.836613700303698
2022-03-09T10:45:53.160,93.03024459023895,5.83643326242332
2022-03-09T10:45:53.160,92.98058009717252,5.994944654869825
2022-03-09T10:45:53.160,93.05195817433872,6.00265539767621
2022-03-09T10:46:01.700,92.7264308748139,5.561665396042144
2022-03-09T10:46:01.700,93.02360362013042,5.688511426616515
2022-03-09T10:46:01.700,93.05243196865538,5.703462144434974
2022-03-09T10:46:01.700,93.07424768702985,5.720889821412118
2022-03-09T10:46:01.700,93.16655424909864,5.725124618320121
2022-03-09T10:46:01.700,93.15037297442795,5.8438861130949595
2022-03-09T10:46:10.399,93.31718780788486,5.58336646711657
2022-03-09T10:46:10.399,92.76187103300528,5.688481918310332
2022-03-09T10:46:10.399,93.1663948229077,5.7252385049008865
2022-03-09T10:46:10.399,93.2785008612735,5.765157330964174
2022-03-09T10:46:10.399,93.02981694690698,5.836588652475828
2022-03-09T10:46:10.399,93.2849639161668,5.888849567688778
2022-03-09T10:46:18.680,93.31797043140918,5.583244793352992
2022-03-09T10:46:18.680,93.0744211499624,5.720900938775832
2022-03-09T10:46:18.680,92.93310724689738,5.836642537686017
2022-03-09T10:46:18.680,93.02956813741592,5.836438727993615
2022-03-09T10:46:27.259,92.80338370907079,5.715492027109576
2022-03-09T10:46:27.259,93.2789706635273,5.765106569742771
2022-03-09T10:46:27.259,93.24384184241211,5.973041507935945
2022-03-09T10:46:27.259,93.0517982932002,6.002530154657189
2022-03-09T10:46:27.259,93.20176025965004,6.002498979063401
2022-03-09T10:46:36.639,93.31748446004963,5.583378179128587
2022-03-09T10:46:36.639,93.40049378512649,5.606792849166707
2022-03-09T10:46:36.639,92.79188317939457,5.624056383182264
