Timestamp,Telescope RA,Telescope DEC,Ephemeris RA,Ephemeris DEC,RA Difference,DEC Difference
1651489273529.9998,160.6951822,24.35657238,160.69690408219594,24.357628183761655,6.198775905374987,3.800893541959738
1651489282089.9998,160.7216781,24.33513843,160.72380092640654,24.335776046879726,7.642175063574541,2.2954207670110804
1651489290569.9998,160.7484315,24.31334983,160.7504421148968,24.314121231200716,7.238213628443191,2.7770443225762165
1651489298989.0,160.7748587,24.291879,160.77688745306384,24.292615391918904,7.30351102977238,2.651010908049045
1651489307469.0,160.8035477,24.26850088,160.80352016959495,24.270946891838246,-0.09910945817637185,8.805642617681997
1651489316669.0,160.8305033,24.24674977,160.8324093602343,24.247430853061825,6.861816843445467,2.451899022567261
1651489333929.0,160.8851569,24.20213096,160.88659456758592,24.203290944837622,5.175603309305643,4.175945415434512
1651489342649.0,160.9117385,24.18043924,160.91396307013017,24.18098003505285,8.008452468550331,1.9468621902703376
1651489351029.0,160.9380088,24.15904382,160.9402602611222,24.159532223072247,8.105260039917539,1.7582510600874457
1651489359560.0,160.9648123,24.13698889,160.96702709231357,24.137691075221625,7.973252328838498,2.5278667978440694
1651489368039.0,160.9916096,24.11518237,160.99362656634156,24.115976197801608,7.261078829606049,2.8577800857902957
1651489376560.0,161.0179776,24.09381294,161.0203535861503,24.094146870615365,8.553550141073174,1.2021502153160668
1651489393399.0,161.0713427,24.05010306,161.0731585080916,24.050987977698746,6.536909129783908,3.18570371548077
1651489401950.0002,161.09818,24.02822228,161.0999670543438,24.029061183391384,6.433395637657213,3.020052208978541
1651489410480.0,161.125106,24.00619657,161.12670555863355,24.00718132590095,5.758411080807946,3.545121243425342
1651489419120.0,161.151553,23.98456728,161.1537846006912,23.985012276985195,8.03376248833274,1.6019891467010439
1651489427599.0,161.1781783,23.96274318,161.1803548723691,23.96324945138963,7.835660528689914,1.822577002663195
1651489436069.0,161.2048523,23.94095896,161.20689282250297,23.941502924324226,7.345881010678568,1.9582715672143536
1651489444569.0,161.2312292,23.91921104,161.23352063741038,23.91967254227324,8.24917467735986,1.6614081836621608
1651489452999.0,161.2578424,23.89740378,161.259925085704,23.89801518472451,7.497668534438162,2.201057008232965
1651489461449.9998,161.2847049,23.87535454,161.28639124132204,23.8762971280966,6.070828759300184,3.3933171477571022
1651489470060.0,161.3139498,23.85116383,161.31335115800152,23.854163513438767,-2.155111194474557,10.798860379557595
1651489488489.0,161.3687388,23.80613993,161.3710425060661,23.806764779482855,8.293341837963908,2.2494581382744627
1651489496980.0,161.3973934,23.78291755,161.39761681685846,23.78491543572078,0.8043006904586036,7.192388594806687
1651489506029.0,161.424377,23.76069525,161.42593302093866,23.761622737255518,5.6016753791936935,3.3389541198602046
1651489514640.0,161.4507556,23.73893438,161.45287434714913,23.7394503067039,7.627489736853477,1.857336134044374
1651489523110.0002,161.4771308,23.71717737,161.47937045680598,23.71763411629777,8.062764501539732,1.6442866719657445
1651489531560.0,161.5058972,23.69340808,161.50579999011867,23.695862705206725,-0.34995557274442035,8.836650744206054
1651489540760.0,161.5322439,23.67193521,161.53457079216054,23.672151273341942,8.376811777941384,0.7778280309892693
1651489549219.0,161.5591116,23.64959593,161.56102011886566,23.6503426122391,6.870667916382445,2.6880560607608572
1651489557769.9998,161.5869027,23.62680219,161.58775305162064,23.628289918808942,3.061265834310234,5.355823712194763
1651489566680.0,161.6132722,23.60491473,161.61560399271514,23.605304062452387,8.39445377445145,1.4015968285889358
1651489583509.0,161.6657992,23.56137795,161.66819617640564,23.561868562719138,8.629115060284676,1.7662057888927052
1651489591969.9998,161.6922151,23.53948673,161.69463166150905,23.540020750421245,8.699621432583626,1.9224735164826257
1651489600369.9998,161.7189169,23.51749642,161.72087264790895,23.51832380471934,7.04069247217376,2.9785849896242667
1651489608880.0,161.7453131,23.49565155,161.74745330079367,23.49633598284154,7.704722857181423,2.463958229537866
1651489617429.0,161.7715942,23.47391557,161.7741517585742,23.474240558746313,9.207210867054982,1.1699594867309315
1651489625760.0,161.7981765,23.45183042,161.8001655448742,23.452701980691067,7.160561547095767,3.1376184878411095
1651489634349.0,161.8248237,23.429966,161.8269809635092,23.430489576223835,7.766148633083958,1.8848744058033162
1651489642779.0,161.851188,23.40802993,161.85329605250288,23.408681653907802,7.5889890103553626,2.346206068082779
1651489651329.0,161.8781166,23.3858351,161.87998177369494,23.38655650699985,6.714625301776778,2.597065199451265
1651489659880.0,161.9059657,23.36287348,161.90666663571636,23.364421935088814,2.5233685789203264,5.574438319725061
1651489668859.0,161.9324153,23.34078523,161.93468286977568,23.34117211395436,8.163251192456755,1.3927822356933461
1651489677279.0,161.9621923,23.31599507,161.96095094374553,23.319362899659673,-4.4688825160847045,12.124186774823897
1651489686840.0,161.9896861,23.29319263,161.990773972877,23.294590278072164,3.9163423572290412,5.031533059789695
1651489704149.0,162.0429152,23.2490294,162.04475231086823,23.249720834404524,6.613599125603287,2.4891638562820617
1651489712630.0002,162.0690607,23.22721904,162.0711945359658,23.22772567272134,7.681809476855506,1.8238777968235809
1651489729510.0002,162.1219316,23.18315423,162.1238118539005,23.183928074784404,6.7689140417314775,2.7858412238572328
1651489738099.0,162.1487015,23.16081644,162.15057912135478,23.16163249220831,6.759436877257485,2.9377879499065784
1651489746529.0,162.1749698,23.13901687,162.17684704839385,23.139742972425893,6.7580942178210535,2.6139687332175754
1651489755110.0002,162.201329,23.11710261,162.203581610426,23.117454575752436,8.109397533644369,1.267076708771242
