2022-03-03T10:11:13.679,111.87376925366691,-17.934199113682205
2022-03-03T10:05:40.959,110.68166656413699,-18.860475124118654
2022-03-03T10:06:06.630,110.48946037360324,-18.47545228955693
2022-03-03T10:24:45.300,114.41053368993369,-14.85601769609413
2022-03-03T10:35:20.160,116.55294957998612,-12.772432607308437
2022-03-03T10:23:53.679,114.1587806023469,-14.981110355271168
2022-03-03T10:22:16.669,114.24456887448223,-15.713088067782857
2022-03-03T10:01:00.499,109.44007141853588,-19.839269119340127
2022-03-03T10:10:46.989,111.79744522144028,-17.745904200624086
2022-03-03T10:19:21.110,113.32417295873856,-15.902583461334848
2022-03-03T10:06:41.529,110.38810493613218,-18.70196277081143
2022-03-03T10:23:44.929,114.57678000947148,-15.367442586977651
2022-03-03T10:25:20.209,114.80779413401223,-14.724040161029876
2022-03-03T10:09:18.070,110.92225745650894,-18.26375414104495
2022-03-03T10:13:31.130,112.0199011714164,-17.15041876112195
2022-03-03T10:04:21.880,110.06802779136287,-19.110361625253155
2022-03-03T10:12:35.779,111.69963679737349,-17.323918719618373
2022-03-03T10:15:59.810,112.47168722097808,-16.676639743457248
2022-03-03T10:37:12.509,117.44664210082232,-12.398093853088936
2022-03-03T10:03:45.900,109.98275924688042,-19.127424796556934
2022-03-03T10:08:44.010,110.83369228127128,-18.000641037003103
2022-03-03T09:55:10.060,107.92286504386837,-20.883208085174257
2022-03-03T10:15:07.000,112.61931024990324,-17.19381696824674
2022-03-03T10:08:17.599,111.22233660320909,-18.3639266907738
2022-03-03T09:51:28.360,106.86424656861875,-21.965510786130636
2022-03-03T10:13:48.989,112.29588812963172,-17.338219649157992
2022-03-03T10:21:42.370,113.94862643764627,-15.64115041057987
2022-03-03T10:19:47.450,113.23507249891085,-16.095351042941108
2022-03-03T10:08:26.369,111.27362652904175,-18.022584180832546
2022-03-03T10:26:40.520,114.75673936970472,-14.524207794204157
2022-03-03T10:31:42.810,115.87562545956996,-13.816270561473035
2022-03-03T09:51:28.360,106.3151773262813,-22.082026281579182
2022-03-03T10:27:15.050,114.9339549398577,-14.554432241288389
2022-03-03T10:06:59.359,110.84974222874773,-18.349968795730693
2022-03-03T10:23:10.520,113.99430756509474,-15.408591359001647
2022-03-03T10:23:18.959,114.11837639426386,-15.500353941754225
2022-03-03T10:03:11.569,109.55479275877369,-19.041406304305927
2022-03-03T10:13:31.130,111.78740401852599,-17.515253253511347
2022-03-03T10:11:33.209,111.90837003111994,-17.439026644481913
2022-03-03T10:22:25.840,114.31000113246544,-15.308455944145695
2022-03-03T10:22:53.270,114.06114128297844,-15.261579898085625
2022-03-03T10:24:10.819,114.70686324638666,-15.134681014882858
2022-03-03T10:30:51.580,115.62608771698137,-13.704581358355941
2022-03-03T10:11:04.720,111.50836985854836,-17.78244892023461
2022-03-03T10:37:49.450,117.07838718722223,-12.197144401134231
2022-03-03T10:25:20.209,114.9277764911464,-15.036337117991504
2022-03-03T10:18:11.390,113.38851820735486,-16.229246350019768
2022-03-03T10:23:44.929,114.33085193558337,-15.071072275930323
2022-03-03T10:22:16.669,114.22369699436203,-15.442841008428267
2022-03-03T10:00:26.250,108.96535483025657,-19.735312685165663
2022-03-03T10:03:28.829,109.65286348809352,-19.327558650147033
2022-03-03T10:19:11.710,113.59220348284875,-16.190165428915318
2022-03-03T10:10:55.859,111.56410118792054,-17.820839665944714
2022-03-03T10:03:28.829,110.06535319700194,-19.141560667798732
2022-03-03T10:04:57.810,110.03434735857306,-18.6694561798095
2022-03-03T10:09:53.109,110.97889608688021,-18.17393241099267
2022-03-03T10:05:49.429,110.13409623746136,-18.528762096047643
2022-03-03T10:02:27.470,109.65343580720814,-19.52285740494064
2022-03-03T10:23:01.770,114.28242114534658,-15.47906388129687
2022-03-03T10:09:34.900,111.09566224953369,-17.814181777354538
2022-03-03T10:14:14.700,112.47165434728296,-16.84268021630959
