Timestamp,Telescope RA,Telescope DEC,Ephemeris RA,Ephemeris DEC,RA Difference,DEC Difference
1646221702980.0,101.7346617,5.866730378,101.73322219425371,5.864937596515964,-5.182220686646133,-6.454013342528597
1646221712360.0,101.7712878,5.866769233,101.77240682582107,5.865017649463737,4.028492955848151,-6.305700730548125
1646221721069.0,101.8073578,5.866888753,101.80878837606134,5.865091999369644,5.150073820817624,-6.4683130692785085
1646221729760.0,101.8444969,5.867128209,101.84509473037781,5.865166218192476,2.1521893601288866,-7.063166907085261
1646221738489.0,101.8797324,5.867069349,101.88155982684974,5.865240784205198,6.578736659076867,-6.582833261289522
1646221747180.0,101.9156854,5.86712288,101.91786617809791,5.865315048160637,7.850801152471831,-6.50819462170702
1646221755630.0002,101.9515408,5.86719455,101.95316575873885,5.865387274335138,5.849851459839783,-6.506192393502985
1646221764089.9998,101.986926,5.867256659,101.9885071125883,5.865459607237874,5.6920053178714625,-6.469386343653483
1646221790620.0,102.0975638,5.867511869,102.09933524955677,5.865686576036024,6.3772184043727975,-6.571054670313359
1646221799279.0,102.1340581,5.867526419,102.13550791285108,5.865760700364254,5.21932626388093,-6.356587088686538
1646221807869.0,102.1695568,5.867473683,102.17139232963159,5.865834255891531,6.607906673730213,-5.901937590489936
1646221816499.0,102.2064838,5.867704914,102.20744384349769,5.865908175836695,3.456156591664694,-6.468257387899001
1646221825220.0,102.2422547,5.867919188,102.24387550508222,5.865982897509333,5.834898295961466,-6.970645766400452
1646221833870.0002,102.2803452,5.867887381,102.28001056525113,5.866057032937514,-1.2046850959222866,-6.589253024950992
1646221843009.9998,102.315911,5.867900753,102.31819258097988,5.866135391810854,8.213691527578248,-6.355300280925391
1646221851440.0,102.3518151,5.867939988,102.35340859621328,5.866207685435828,5.736586367839891,-6.236289231017622
1646221860099.0,102.3875825,5.868059751,102.38958124907964,5.866281964568904,7.19549668672812,-6.4000311519453845
1646221868609.0,102.4229001,5.868079713,102.4251314585106,5.866354986899933,8.032890638156687,-6.209013960242871
1646221877229.0,102.4591794,5.868272037,102.46114118741681,5.866428974671618,7.062434700543463,-6.635024382173782
1646221885809.9998,102.4945725,5.868419519,102.49698799383535,5.866502649214627,8.695777807236027,-6.900731227343115
1646221894219.0,102.5302587,5.868312017,102.53211627529677,5.866574867804953,6.687271068363998,-6.253737102168699
1646221902789.0,102.5660764,5.868369066,102.56791712678915,5.86664849026048,6.626616440956923,-6.194072662271211
1646221911409.9998,102.6018159,5.868543573,102.60393102742188,5.866722572362382,7.614458718745709,-6.55560229542651
1646221920029.0,102.637398,5.868759411,102.63993657168936,5.866796658824542,9.13885808168402,-7.0659078316477775
1646221928430.0002,102.6728468,5.868782654,102.67503142787781,5.866868892126772,7.864660360115749,-6.889542743622812
1646221936919.0,102.7082334,5.868785591,102.71049389931748,5.866941902803746,8.13779754295183,-6.6372775065136835
1646221945310.0002,102.7449718,5.869000629,102.7455469781602,5.867014091075843,2.0706413767356935,-7.15153652696614
1646221954219.0,102.7812251,5.868889518,102.78276398054581,5.867090757961737,5.539969964911506,-6.475536137745053
1646221962870.0002,102.8167834,5.869010568,102.8189031964676,5.867165226493947,7.631267283346688,-6.643229421791119
1646221971329.9998,102.8526758,5.869059915,102.85424451594047,5.867238071702751,5.647377385673735,-6.558635870097973
1646221979950.0002,102.8886292,5.869157272,102.89025422775646,5.86731231574549,5.850099923259222,-6.64184251623432
