2022-03-04T00:00:00.000000000,300.19426510641176,12.77163298567472,42970.78868306366
2022-03-04T00:15:00.000000000,302.9876806944619,10.391149388450046,42772.91395771073
2022-03-04T00:30:00.000000000,305.76428255725426,7.964221269721911,42571.544810370295
2022-03-04T00:45:00.000000000,308.5341887917317,5.495570351648777,42367.475236386446
2022-03-04T01:00:00.000000000,311.30781488279194,2.9900771047738495,42161.533565766455
2022-03-04T01:15:00.000000000,314.09594153574324,0.45287020665622807,41954.580589457204
2022-03-04T01:30:00.000000000,316.9097940208854,-2.1105769900588127,41747.507208511226
2022-03-04T01:45:00.000000000,319.7611300531117,-4.69434199908496,41541.23156743978
2022-03-04T02:00:00.000000000,322.6623327074412,-7.291939617944909,41336.695627180896
2022-03-04T02:15:00.000000000,325.6265035730288,-9.896198147399039,41134.861151276455
2022-03-04T02:30:00.000000000,328.6675492648407,-12.49912448503502,40936.705065201204
2022-03-04T02:45:00.000000000,331.8002513277487,-15.091757649820947,40743.214186222656
2022-03-04T03:00:00.000000000,335.0403051148097,-17.664011156891178,40555.37933109247
2022-03-04T03:15:00.000000000,338.4043071066394,-20.20450614698254,40374.188790361106
2022-03-04T03:30:00.000000000,341.90966214417125,-22.70039960087674,40200.62123812353
2022-03-04T03:45:00.000000000,345.5743724919931,-25.13721561044912,40035.63809833165
2022-03-04T04:00:00.000000000,349.4166598621101,-27.498693073084176,39880.175479601865
2022-03-04T04:15:00.000000000,353.4543621072781,-29.766670479561192,39735.135750828544
2022-03-04T04:30:00.000000000,357.70404204359187,-31.921037939743744,39601.37889736703
2022-03-04T04:45:00.000000000,2.179753689323358,-33.9397973830966,39479.71379150404
2022-03-04T05:00:00.000000000,6.891441557944375,-35.799282206165465,39370.88955251673
2022-03-04T05:15:00.000000000,11.843012760852616,-37.47459354132751,39275.58716211351
2022-03-04T05:30:00.000000000,17.030226899112318,-38.9403055858716,39194.41152320585
2022-03-04T05:45:00.000000000,22.438689650938116,-40.17146943011018,39127.884153211
2022-03-04T06:00:00.000000000,28.042379225282133,-41.14489741023673,39076.43669642868
2022-03-04T06:15:00.000000000,33.80321608200437,-41.840639104158946,39040.40541601649
2022-03-04T06:30:00.000000000,39.672123389977244,-42.24347965923533,39020.026825807756
2022-03-04T06:45:00.000000000,45.591765262681996,-42.34422978054548,39015.434582249625
2022-03-04T07:00:00.000000000,51.5007266145839,-42.14056821215948,39026.65772116411
2022-03-04T07:15:00.000000000,57.33845919480079,-41.6372623607935,39053.62029459958
2022-03-04T07:30:00.000000000,63.05006184773836,-40.84571905563033,39096.14241710545
2022-03-04T07:45:00.000000000,68.59001981454406,-39.78296193792637,39153.94268786139
2022-03-04T08:00:00.000000000,73.92436819189605,-38.470240671144936,39226.64192316876
2022-03-04T08:15:00.000000000,79.0312004386037,-36.931516005205545,39313.76809137189
2022-03-04T08:30:00.000000000,83.89982122979036,-35.19203456972732,39414.76230693965
2022-03-04T08:45:00.000000000,88.52903364161193,-33.27713535592893,39528.98573342248
2022-03-04T09:00:00.000000000,92.92505526826415,-31.21135013025003,39655.72721125512
2022-03-04T09:15:00.000000000,97.09944625394623,-29.017796418795978,39794.2114179183
2022-03-04T09:30:00.000000000,101.06728384086026,-26.7178230610282,39943.60738744765
2022-03-04T09:45:00.000000000,104.84568762404585,-24.33085253325116,40103.03719701934
2022-03-04T10:00:00.000000000,108.45270864328181,-21.874364017657374,40271.584650978766
2022-03-04T10:15:00.000000000,111.9065441959595,-19.363969221893832,40448.30380877468
2022-03-04T10:30:00.000000000,115.22501915943185,-16.81354379062926,40632.22723030469
2022-03-04T10:45:00.000000000,118.42527166694524,-14.235387625179204,40822.3738137193
2022-03-04T11:00:00.000000000,121.52358779207815,-11.640396204456195,41017.75614714102
2022-03-04T11:15:00.000000000,124.53534013286313,-9.03823162112985,41217.387306926576
2022-03-04T11:30:00.000000000,127.47499564499572,-6.437486776858152,41420.28705122462
2022-03-04T11:45:00.000000000,130.3561671411183,-3.8458393864988536,41625.487391287825
2022-03-04T12:00:00.000000000,133.19169030604465,-1.2701944880577618,41832.03753182
2022-03-04T12:15:00.000000000,135.99371344949395,1.283184602069957,42039.0081837257
2022-03-04T12:30:00.000000000,138.77379125021312,3.8085562034998928,42245.495276302645
2022-03-04T12:45:00.000000000,141.54297648514702,6.300590090631173,42450.6230930254
2022-03-04T13:00:00.000000000,144.31190543796018,8.75426604046876,42653.54687005002
2022-03-04T13:15:00.000000000,147.09087372667045,11.164780061338204,42853.45490450868
2022-03-04T13:30:00.000000000,149.88989985877052,13.527457304558357,43049.5702059461
2022-03-04T13:45:00.000000000,152.71877376728946,15.837670931194722,43241.15175330622
2022-03-04T14:00:00.000000000,155.58708743678676,18.090766472090564,43427.49538991535
2022-03-04T14:15:00.000000000,158.50424429021263,20.281991530095972,43607.93441790774
2022-03-04T14:30:00.000000000,161.47944339783217,22.40643114933338,43781.839914929355
2022-03-04T14:45:00.000000000,164.52163391890733,24.45894963583896,43948.620842208555
2022-03-04T15:00:00.000000000,167.63943483480654,26.434140217871036,44107.72395461012
2022-03-04T15:15:00.000000000,170.84101469369557,28.326284596582063,44258.63357440924
2022-03-04T15:30:00.000000000,174.13392653753755,30.129325190111967,44400.87123497988
2022-03-04T15:45:00.000000000,177.52489443522387,31.83685358279363,44533.99525274349
2022-03-04T16:00:00.000000000,181.01955061095353,33.442119387025095,44657.60022645432
2022-03-04T16:15:00.000000000,184.62212629674755,34.938064148914656,44771.31650694531
2022-03-04T16:30:00.000000000,188.33510571951865,36.317384960165086,44874.809644383065
