Timestamp,Telescope RA,Telescope DEC,Ephemeris RA,Ephemeris DEC,RA Difference,DEC Difference
1651488656679.0,149.871592,-39.89780419,149.8742545238246,-39.90358582819291,9.585085768549106,-20.813897494466005
1651488639569.0,149.7630764,-39.87280376,149.76515992382372,-39.87847422465728,7.500685765421622,-20.413672766227364
1651488370649.0,148.0608407,-39.46411348,148.0625458346832,-39.469821475433115,6.1384848594912,-20.54878355920664
1651488353429.0,147.9529295,-39.43714582,147.95430278371043,-39.442769126699226,4.9438213575172085,-20.243904117219813
1651488084689.0,146.2759918,-39.00117909,146.277510099175,-39.00708039023203,5.465877029962485,-21.24468083531781
1651488691980.0,150.0975362,-39.949378,150.0996213423187,-39.95505550765185,7.506512347288208,-20.43902754664657
1651488934649.9998,151.6557719,-40.29050266,151.65909370086587,-40.296343168004995,11.958483117155083,-21.0258288179773
1651488943129.9998,151.7107266,-40.30204883,151.7139066330769,-40.30786967100466,11.448119076897001,-20.955027616787447
1651488387829.0,148.168835,-39.49092159,148.1706322731584,-39.49670589575533,6.4701833701974465,-20.823500719203025
1651488961209.0,151.8273158,-40.32651941,151.8308359921127,-40.33235274282705,12.67269160567821,-20.999998177362045
1651488067510.0002,146.1698542,-38.9725991,146.17112885607764,-38.978376782040755,4.5887618795063645,-20.79965534672965
1651488917399.0,151.5460991,-40.26736154,151.54765223785728,-40.272810670822956,5.591296286229408,-19.616870962630628
1651488951569.0,151.7732766,-40.31519307,151.76847553093532,-40.31931341085438,-17.2838486328601,-14.833227075760647
1651487428009.0,142.2812626,-37.8338528,142.2819164859156,-37.839752699477295,2.353989296148029,-21.23963811825149
1651487419459.0,142.2301107,-37.81772601,142.23086923306212,-37.82363117000958,2.730719023600159,-21.2585760344723
1651488926049.0,151.6013884,-40.27903878,151.60352027271972,-40.28462440267127,7.674741791026918,-20.10824161656899
1651488405389.0,148.2793414,-39.51831698,148.28120711471746,-39.524076270822746,6.716572982884372,-20.73344696188144
1651487756150.0002,144.259369,-38.43505696,144.26015014292153,-38.44081919338789,2.812114517541886,-20.74404019640781
1651487410940.0,142.1786397,-37.80143658,142.18003234555235,-37.807545213248154,5.013523988486668,-21.9910796933533
1651488613229.0,149.5997605,-39.83495286,149.5973912282573,-39.83960640001539,-8.529378273749444,-16.752744055403923
1651488041029.0,146.0052395,-38.92790568,146.00733669208122,-38.933932768104775,7.549891492453753,-21.697517177182135
1651488908790.0002,151.4900479,-40.25543883,151.49207094841893,-40.26102487632317,7.282974308111534,-20.109766763400216
1651488058029.0,146.1171945,-38.95834639,146.1124595294106,-38.96249206706926,-17.04589412192945,-14.924437449337802
1651488969790.0002,151.8851288,-40.3385242,151.88636875874644,-40.34392998450929,4.463851487230386,-19.460824233428298
1651487445089.9998,142.3836779,-37.86613091,142.3839736279843,-37.87189093674389,1.0646207434092503,-20.736096277988736
1651487730549.0,144.1031963,-38.38928148,144.1044819493031,-38.39518083252704,4.628337491158163,-21.237669097337175
1651488032500.0,145.9537137,-38.91383687,145.95463215212078,-38.91956718460865,3.3064276347772648,-20.629132591159305
1651487764680.0,144.31078,-38.45005314,144.3120668573932,-38.45597752566078,4.632686615559578,-21.327788378795276
1651487773020.0,144.3627464,-38.46522839,144.36285111371703,-38.47077501663853,0.3769693813296726,-19.96785589869603
1651488336510.0002,147.84596,-39.41019691,147.84804465628687,-39.41608714311593,7.504762632777329,-21.204839217338645
1651488101719.0,146.3819706,-39.02970522,146.38306514851467,-39.035434960650804,3.9403746528705597,-20.62706634290521
1651488900289.0,151.4344186,-40.24363696,151.4372084340133,-40.249359490831935,10.04340244787727,-20.601110994954297
1651486672260.0,137.868611,-36.32288354,137.868863919741,-36.32895692619628,0.9105110676046024,-21.86419030659863
1651488891520.0,151.3791413,-40.23183119,151.3806387696501,-40.23729779849767,5.390890740375198,-19.6797905916128
1651486663719.0,137.8204291,-36.30508095,137.82014373434723,-36.31092746351922,-1.0273163500301052,-21.047448669204982
1651486680889.0,137.9170538,-36.34075933,137.91811236638654,-36.347151279817744,3.8108389915691987,-23.01101934388896
1651487453709.0,142.433684,-37.88180814,142.4355096971016,-37.88807279116688,6.572509565739892,-22.55274420076887
1651486637489.0,137.6706721,-36.24944587,137.67068250673242,-36.255429552735905,0.0374642367432898,-21.541257849247586
1651487739029.0,144.1541129,-38.40420797,144.15602026775724,-38.410321817735124,6.866523926066748,-22.009851846439688
1651486256480.0,135.5337633,-35.4244138,135.527187433354,-35.427947518507686,-23.673119925661013,-12.721386627657694
1651487462000.0,142.4842616,-37.89768917,142.48510887095097,-37.903616672206,3.0501754234933287,-21.339007941597288
1651488422489.0,148.386333,-39.54466069,148.38898003102176,-39.550623837964395,9.52931167830684,-21.46733267181844
1651488110319.0,146.434681,-39.04380476,146.4364059742081,-39.04971583647909,6.209907149116134,-21.279875324714226
1651486646119.0,137.7228004,-36.26882675,137.71983018056687,-36.2737103823403,-10.692789959296078,-17.581076425062747
1651486247069.0,135.4797732,-35.40281898,135.47489427727032,-35.40701445818144,-17.564121826876544,-15.103721453198204
1651486706669.0,138.0680834,-36.39639158,138.0654043833952,-36.40138349152796,-9.644459777337033,-17.97088150065349
1651487376230.0002,141.9738544,-37.73629994,141.97316251809488,-37.74176871680015,-2.4907748584041656,-19.687596480540037
1651485738529.0,132.6974178,-34.23617823,132.69565017234478,-34.24215108080522,-6.363459558815521,-21.502262898798108
1651488118840.0,146.4902874,-39.0586837,146.48928090988525,-39.06384038578282,-3.6233644130902576,-18.564068818133705
1651486655249.0,137.7712289,-36.28679586,137.771854115697,-36.293027607326216,2.250776509197294,-22.434290374386023
1651486689470.0002,137.9674633,-36.35938333,137.9671130606493,-36.36522359422647,-1.2608616625016111,-21.024951215295573
1651486266209.9998,135.581405,-35.44347775,135.58128613737819,-35.44956559383829,-0.4279054384937808,-21.916237817833917
1651487385300.0,142.0274073,-37.75336836,142.02717876550912,-37.75899308462218,-0.8227241671420416,-20.249008639848398
1651486698180.0,138.0160644,-36.37728386,138.0168771078845,-36.38354632011067,2.9257483842229703,-22.544856398408797
1651487790459.0,144.4667978,-38.49543643,144.46911782483724,-38.50164243466795,8.352089414086095,-22.34161680462705
1651487393980.0,142.0778674,-37.76942041,142.07889920592035,-37.775452698218444,3.714501313254459,-21.71623758639214
1651486628979.0,137.6218271,-36.23119515,137.6222441130587,-36.237382482026106,1.5012470114015741,-22.27439529399078
1651487713470.0002,143.9993823,-38.35866718,144.00075658347797,-38.36461475900463,4.947420520647938,-21.411284416680587
1651488318669.0,147.738951,-39.38326308,147.73609591925128,-39.38784129620559,-10.278290695327996,-16.481578340139436
